station_dt_key,date,station,PRCP,SNOW,SNWD,AWND,TMAX,TMIN
USW00003928_2018-07-09,2018-07-09,USW00003928,0.0,0.0,0.0,2.9,95.0,67.0
USW00003928_2018-07-10,2018-07-10,USW00003928,0.0,0.0,0.0,5.1,96.0,72.0
USW00003928_2018-07-11,2018-07-11,USW00003928,0.0,0.0,0.0,9.2,97.0,73.0
USW00003928_2018-07-12,2018-07-12,USW00003928,0.0,0.0,0.0,11.4,99.0,75.0
USW00003928_2018-07-13,2018-07-13,USW00003928,0.0,0.0,0.0,10.7,98.0,74.0
USW00003928_2018-07-14,2018-07-14,USW00003928,0.75,0.0,0.0,2.9,91.0,70.0
USW00003928_2018-07-15,2018-07-15,USW00003928,0.0,0.0,0.0,7.6,96.0,76.0
USW00003928_2018-07-16,2018-07-16,USW00003928,0.0,0.0,0.0,6.3,94.0,74.0
USW00003928_2018-07-17,2018-07-17,USW00003928,0.18,0.0,0.0,8.1,88.0,74.0
USW00003928_2018-07-18,2018-07-18,USW00003928,0.19,0.0,0.0,3.8,93.0,72.0
USW00003928_2018-07-19,2018-07-19,USW00003928,0.0,0.0,0.0,6.7,101.0,72.0
USW00003928_2018-07-20,2018-07-20,USW00003928,0.0,0.0,0.0,11.4,100.0,74.0
USW00003928_2018-07-21,2018-07-21,USW00003928,0.0,0.0,0.0,8.3,97.0,72.0
USW00003928_2018-07-22,2018-07-22,USW00003928,0.01,0.0,0.0,8.5,91.0,73.0
USW00003928_2018-07-23,2018-07-23,USW00003928,0.0,0.0,0.0,6.9,92.0,72.0
USW00003928_2018-07-24,2018-07-24,USW00003928,0.0,0.0,0.0,4.7,95.0,72.0
USW00003928_2018-07-25,2018-07-25,USW00003928,0.03,0.0,0.0,8.1,97.0,71.0
USW00003928_2018-07-26,2018-07-26,USW00003928,0.0,0.0,0.0,7.8,86.0,72.0
USW00003928_2018-07-27,2018-07-27,USW00003928,0.0,0.0,0.0,6.0,91.0,62.0
USW00003928_2018-07-28,2018-07-28,USW00003928,0.0,0.0,0.0,5.8,96.0,72.0
USW00003928_2018-07-29,2018-07-29,USW00003928,1.14,0.0,0.0,9.6,85.0,66.0
USW00003928_2018-07-30,2018-07-30,USW00003928,0.92,0.0,0.0,8.3,78.0,62.0
USW00003928_2018-07-31,2018-07-31,USW00003928,0.0,0.0,0.0,6.7,84.0,62.0
USW00003928_2018-08-01,2018-08-01,USW00003928,0.0,0.0,0.0,2.9,87.0,62.0
USW00003928_2018-08-02,2018-08-02,USW00003928,0.0,0.0,0.0,8.1,90.0,61.0
USW00003928_2018-08-03,2018-08-03,USW00003928,0.0,0.0,0.0,13.4,93.0,64.0
USW00003928_2018-08-04,2018-08-04,USW00003928,0.0,0.0,0.0,13.9,93.0,73.0
USW00003928_2018-08-05,2018-08-05,USW00003928,0.0,0.0,0.0,13.4,97.0,68.0
USW00003928_2018-08-06,2018-08-06,USW00003928,0.0,0.0,0.0,11.4,99.0,75.0
USW00003928_2018-08-07,2018-08-07,USW00003928,0.67,0.0,0.0,6.0,87.0,68.0
USW00003928_2018-08-08,2018-08-08,USW00003928,0.0,0.0,0.0,6.3,91.0,70.0
USW00003928_2018-08-09,2018-08-09,USW00003928,0.0,0.0,0.0,5.8,94.0,66.0
USW00003928_2018-08-10,2018-08-10,USW00003928,0.0,0.0,0.0,4.5,96.0,68.0
USW00003928_2018-08-11,2018-08-11,USW00003928,0.0,0.0,0.0,6.7,94.0,69.0
USW00003928_2018-08-12,2018-08-12,USW00003928,0.0,0.0,0.0,5.8,93.0,68.0
USW00003928_2018-08-13,2018-08-13,USW00003928,0.05,0.0,0.0,8.3,82.0,71.0
USW00003928_2018-08-14,2018-08-14,USW00003928,0.97,0.0,0.0,5.6,82.0,70.0
USW00003928_2018-08-15,2018-08-15,USW00003928,0.0,0.0,0.0,7.6,86.0,70.0
USW00003928_2018-08-16,2018-08-16,USW00003928,0.0,0.0,0.0,6.5,92.0,68.0
USW00003928_2018-08-17,2018-08-17,USW00003928,0.0,0.0,0.0,7.4,87.0,71.0
USW00003928_2018-08-18,2018-08-18,USW00003928,0.0,0.0,0.0,4.7,87.0,67.0
USW00003928_2018-08-19,2018-08-19,USW00003928,1.27,0.0,0.0,10.1,79.0,67.0
USW00003928_2018-08-20,2018-08-20,USW00003928,0.0,0.0,0.0,13.6,79.0,65.0
USW00003928_2018-08-21,2018-08-21,USW00003928,0.0,0.0,0.0,8.5,84.0,62.0
USW00003928_2018-08-22,2018-08-22,USW00003928,0.01,0.0,0.0,5.6,74.0,67.0
USW00003928_2018-08-23,2018-08-23,USW00003928,0.01,0.0,0.0,14.5,84.0,68.0
USW00003928_2018-08-24,2018-08-24,USW00003928,0.0,0.0,0.0,13.9,94.0,75.0
USW00003928_2018-08-25,2018-08-25,USW00003928,0.0,0.0,0.0,17.0,93.0,74.0
USW00003928_2018-08-26,2018-08-26,USW00003928,0.05,0.0,0.0,18.3,95.0,76.0
USW00003928_2018-08-27,2018-08-27,USW00003928,0.0,0.0,0.0,22.6,97.0,75.0
USW00003928_2018-08-28,2018-08-28,USW00003928,0.02,0.0,0.0,16.6,97.0,69.0
USW00003928_2018-08-29,2018-08-29,USW00003928,0.0,0.0,0.0,11.0,84.0,64.0
USW00003928_2018-08-30,2018-08-30,USW00003928,0.0,0.0,0.0,13.0,90.0,72.0
USW00003928_2018-08-31,2018-08-31,USW00003928,0.0,0.0,0.0,19.2,101.0,73.0
USW00003928_2018-09-01,2018-09-01,USW00003928,0.0,0.0,0.0,15.4,98.0,73.0
USW00003928_2018-09-02,2018-09-02,USW00003928,0.36,0.0,0.0,11.4,91.0,70.0
USW00003928_2018-09-03,2018-09-03,USW00003928,0.58,0.0,0.0,8.5,82.0,70.0
USW00003928_2018-09-04,2018-09-04,USW00003928,0.86,0.0,0.0,11.4,82.0,72.0
USW00003928_2018-09-05,2018-09-05,USW00003928,0.15,0.0,0.0,7.4,84.0,72.0
USW00003928_2018-09-06,2018-09-06,USW00003928,0.0,0.0,0.0,10.3,77.0,71.0
USW00003928_2018-09-07,2018-09-07,USW00003928,0.36,0.0,0.0,9.6,75.0,68.0
USW00003928_2018-09-08,2018-09-08,USW00003928,0.0,0.0,0.0,10.5,71.0,64.0
USW00003928_2018-09-09,2018-09-09,USW00003928,0.0,0.0,0.0,8.1,79.0,59.0
USW00003928_2018-09-10,2018-09-10,USW00003928,0.0,0.0,0.0,5.1,73.0,55.0
USW00003928_2018-09-11,2018-09-11,USW00003928,0.0,0.0,0.0,10.3,83.0,59.0
USW00003928_2018-09-12,2018-09-12,USW00003928,0.0,0.0,0.0,10.7,81.0,61.0
USW00003928_2018-09-13,2018-09-13,USW00003928,0.0,0.0,0.0,13.6,83.0,69.0
USW00003928_2018-09-14,2018-09-14,USW00003928,0.0,0.0,0.0,11.0,90.0,68.0
USW00003928_2018-09-15,2018-09-15,USW00003928,0.0,0.0,0.0,5.4,90.0,67.0
USW00003928_2018-09-16,2018-09-16,USW00003928,0.0,0.0,0.0,5.1,90.0,68.0
USW00003928_2018-09-17,2018-09-17,USW00003928,0.0,0.0,0.0,9.8,93.0,69.0
USW00003928_2018-09-18,2018-09-18,USW00003928,0.0,0.0,0.0,11.2,94.0,70.0
USW00003928_2018-09-19,2018-09-19,USW00003928,0.0,0.0,0.0,13.9,95.0,71.0
USW00003928_2018-09-20,2018-09-20,USW00003928,0.07,0.0,0.0,17.0,94.0,70.0
USW00003928_2018-09-21,2018-09-21,USW00003928,0.39,0.0,0.0,11.9,71.0,57.0
USW00003928_2018-09-22,2018-09-22,USW00003928,0.0,0.0,0.0,8.3,76.0,52.0
USW00003928_2018-09-23,2018-09-23,USW00003928,0.0,0.0,0.0,6.3,79.0,53.0
USW00003928_2018-09-24,2018-09-24,USW00003928,0.0,0.0,0.0,9.8,83.0,58.0
USW00003928_2018-09-25,2018-09-25,USW00003928,0.0,0.0,0.0,13.4,81.0,57.0
USW00003928_2018-09-26,2018-09-26,USW00003928,0.0,0.0,0.0,5.8,72.0,49.0
USW00003928_2018-09-27,2018-09-27,USW00003928,0.0,0.0,0.0,8.5,76.0,43.0
USW00003928_2018-09-28,2018-09-28,USW00003928,0.0,0.0,0.0,11.4,70.0,51.0
USW00003928_2018-09-29,2018-09-29,USW00003928,0.0,0.0,0.0,12.3,74.0,53.0
USW00003928_2018-09-30,2018-09-30,USW00003928,0.0,0.0,0.0,15.9,86.0,68.0
USW00003928_2018-10-01,2018-10-01,USW00003928,0.0,0.0,0.0,14.1,89.0,68.0
USW00003928_2018-10-02,2018-10-02,USW00003928,0.0,0.0,0.0,15.0,90.0,64.0
USW00003928_2018-10-03,2018-10-03,USW00003928,0.22,0.0,0.0,20.8,93.0,69.0
USW00003928_2018-10-04,2018-10-04,USW00003928,0.15,0.0,0.0,12.1,70.0,53.0
USW00003928_2018-10-05,2018-10-05,USW00003928,0.0,0.0,0.0,13.4,89.0,51.0
USW00003928_2018-10-06,2018-10-06,USW00003928,0.02,0.0,0.0,12.8,75.0,49.0
USW00003928_2018-10-07,2018-10-07,USW00003928,0.68,0.0,0.0,6.7,67.0,50.0
USW00003928_2018-10-08,2018-10-08,USW00003928,3.02,0.0,0.0,10.3,74.0,62.0
USW00003928_2018-10-09,2018-10-09,USW00003928,0.61,0.0,0.0,11.4,72.0,50.0
USW00003928_2018-10-10,2018-10-10,USW00003928,0.0,0.0,0.0,12.1,57.0,44.0
USW00003928_2018-10-11,2018-10-11,USW00003928,0.0,0.0,0.0,6.7,55.0,40.0
USW00003928_2018-10-12,2018-10-12,USW00003928,0.16,0.0,0.0,6.7,56.0,39.0
USW00003928_2018-10-13,2018-10-13,USW00003928,0.0,0.0,0.0,7.2,60.0,37.0
USW00003928_2018-10-14,2018-10-14,USW00003928,0.63,0.7,0.0,15.2,53.0,33.0
USW00003928_2018-10-15,2018-10-15,USW00003928,0.0,0.0,0.0,9.4,47.0,31.0
USW00003928_2018-10-16,2018-10-16,USW00003928,0.0,0.0,0.0,4.3,66.0,30.0
USW00003928_2018-10-17,2018-10-17,USW00003928,0.0,0.0,0.0,5.8,71.0,39.0
USW00003928_2018-10-18,2018-10-18,USW00003928,0.0,0.0,0.0,7.4,69.0,39.0
USW00003928_2018-10-19,2018-10-19,USW00003928,0.02,0.0,0.0,8.5,68.0,50.0
USW00003928_2018-10-20,2018-10-20,USW00003928,0.0,0.0,0.0,7.8,73.0,42.0
USW00003928_2018-10-21,2018-10-21,USW00003928,0.0,0.0,0.0,10.7,70.0,37.0
USW00003928_2018-10-22,2018-10-22,USW00003928,0.0,0.0,0.0,8.7,73.0,46.0
USW00003928_2018-10-23,2018-10-23,USW00003928,0.0,0.0,0.0,5.8,73.0,46.0
USW00003928_2018-10-24,2018-10-24,USW00003928,0.45,0.0,0.0,6.5,63.0,50.0
USW00003928_2018-10-25,2018-10-25,USW00003928,0.32,0.0,0.0,6.5,53.0,45.0
USW00003928_2018-10-26,2018-10-26,USW00003928,0.0,0.0,0.0,5.6,68.0,42.0
USW00003928_2018-10-27,2018-10-27,USW00003928,0.0,0.0,0.0,5.8,76.0,44.0
USW00003928_2018-10-28,2018-10-28,USW00003928,0.0,0.0,0.0,7.6,70.0,47.0
USW00003928_2018-10-29,2018-10-29,USW00003928,0.0,0.0,0.0,9.4,74.0,42.0
USW00003928_2018-10-30,2018-10-30,USW00003928,0.0,0.0,0.0,13.4,66.0,54.0
USW00003928_2018-10-31,2018-10-31,USW00003928,0.0,0.0,0.0,11.2,55.0,48.0
USW00003928_2018-11-01,2018-11-01,USW00003928,0.0,,0.0,5.6,63.0,43.0
USW00003928_2018-11-02,2018-11-02,USW00003928,0.0,0.0,0.0,12.1,58.0,39.0
USW00003928_2018-11-03,2018-11-03,USW00003928,0.01,0.0,0.0,12.1,62.0,45.0
USW00003928_2018-11-04,2018-11-04,USW00003928,0.0,0.0,0.0,12.5,55.0,43.0
USW00003928_2018-11-05,2018-11-05,USW00003928,0.07,0.0,0.0,11.4,66.0,44.0
USW00003928_2018-11-06,2018-11-06,USW00003928,0.0,0.0,0.0,8.5,56.0,40.0
USW00003928_2018-11-07,2018-11-07,USW00003928,0.0,0.0,0.0,11.2,49.0,42.0
USW00003928_2018-11-08,2018-11-08,USW00003928,0.3,0.0,0.0,11.2,42.0,33.0
USW00003928_2018-11-09,2018-11-09,USW00003928,0.0,0.0,0.0,12.3,38.0,19.0
USW00003928_2018-11-10,2018-11-10,USW00003928,0.0,0.0,0.0,13.9,46.0,16.0
USW00003928_2018-11-11,2018-11-11,USW00003928,0.05,0.0,0.0,9.4,43.0,28.0
USW00003928_2018-11-12,2018-11-12,USW00003928,0.16,2.0,2.0,17.9,35.0,20.0
USW00003928_2018-11-13,2018-11-13,USW00003928,0.0,0.0,2.0,4.5,34.0,12.0
USW00003928_2018-11-14,2018-11-14,USW00003928,0.0,0.0,0.0,5.8,42.0,18.0
USW00003928_2018-11-15,2018-11-15,USW00003928,0.0,0.0,0.0,6.9,60.0,24.0
USW00003928_2018-11-16,2018-11-16,USW00003928,0.0,0.0,0.0,7.6,63.0,30.0
USW00003928_2018-11-17,2018-11-17,USW00003928,0.0,0.0,0.0,15.0,43.0,27.0
USW00003928_2018-11-18,2018-11-18,USW00003928,0.0,0.0,0.0,9.4,36.0,24.0
USW00003928_2018-11-19,2018-11-19,USW00003928,0.0,0.0,0.0,6.9,51.0,22.0
USW00003928_2018-11-20,2018-11-20,USW00003928,0.0,0.0,0.0,7.2,55.0,23.0
USW00003928_2018-11-21,2018-11-21,USW00003928,0.0,0.0,0.0,11.0,61.0,28.0
USW00003928_2018-11-22,2018-11-22,USW00003928,0.0,0.0,0.0,14.1,64.0,33.0
USW00003928_2018-11-23,2018-11-23,USW00003928,0.0,0.0,0.0,14.3,66.0,40.0
USW00003928_2018-11-24,2018-11-24,USW00003928,0.0,0.0,0.0,7.6,70.0,33.0
USW00003928_2018-11-25,2018-11-25,USW00003928,0.1,1.0,0.0,23.9,49.0,27.0
USW00003928_2018-11-26,2018-11-26,USW00003928,0.0,0.0,1.0,9.6,40.0,23.0
USW00003928_2018-11-27,2018-11-27,USW00003928,0.0,0.0,0.0,6.3,40.0,24.0
USW00003928_2018-11-28,2018-11-28,USW00003928,0.0,0.0,0.0,6.5,53.0,26.0
USW00003928_2018-11-29,2018-11-29,USW00003928,0.0,0.0,0.0,5.8,61.0,29.0
USW00003928_2018-11-30,2018-11-30,USW00003928,0.12,0.0,0.0,,51.0,35.0
USW00003928_2018-12-01,2018-12-01,USW00003928,0.02,0.0,0.0,,50.0,36.0
USW00003928_2018-12-02,2018-12-02,USW00003928,0.0,0.0,0.0,,41.0,32.0
